id;brand;model;first_reg;fuel;mileage_km;seller_type;swift;price;power_hp
3846;mercedes-benz;a 180;03-2015;d;203748;p;Automatic;12000;109
3847;mercedes-benz;c 220;07-2015;d;120500;p;Automatic;26000;211
3848;mercedes-benz;cla 220;08-2015;d;200000;p;Automatic;20000;177
3849;mercedes-benz;a 45 amg;02-2015;b;78700;p;Automatic;29900;360
3850;mercedes-benz;a 200;07-2015;d;40838;p;Manual;22000;136
3851;mercedes-benz;a 45 amg;12-2015;b;105000;p;Automatic;25000;360
3852;mercedes-benz;220;06-2015;d;170000;p;Automatic;16500;170
3853;mercedes-benz;a 180;06-2015;d;156000;p;Manual;15500;109
3854;mercedes-benz;c 200;04-2015;d;76530;p;Manual;18900;136
3855;mercedes-benz;a 200;01-2015;d;103000;p;Manual;16000;136
3856;mercedes-benz;a 160;05-2015;d;140000;p;Manual;13000;90
3857;mercedes-benz;c 250;06-2015;d;115000;p;Manual;28900;204
3858;mercedes-benz;a 200;07-2015;d;147853;d;Manual;14999;136
3859;mercedes-benz;c 220;06-2015;d;210000;p;Automatic;14500;170
3860;mercedes-benz;a 180;02-2015;d;140000;p;Manual;18500;109
3861;mercedes-benz;a 180;01-2015;d;120000;p;Automatic;16500;109
3862;mercedes-benz;cla 200;11-2015;d;123000;d;Automatic;21900;136
3863;mercedes-benz;c 220;09-2015;d;98600;d;Manual;18800;170
3864;mercedes-benz;a 250;04-2015;b;90000;p;Manual;26000;211
3865;mercedes-benz;a 250;04-2015;b;90000;p;Manual;26000;211
3866;mercedes-benz;cla 180;06-2015;d;99000;p;Automatic;21000;109
3867;mercedes-benz;a 180;04-2015;d;110000;p;Manual;18500;109
3868;mercedes-benz;a 200;11-2015;d;206000;p;Manual;16900;136
3869;mercedes-benz;a 180;11-2015;d;133000;p;Manual;19900;109
3870;mercedes-benz;e 220;07-2015;d;246000;p;Manual;17900;194
3871;mercedes-benz;300;10-2015;o;160566;p;Manual;22000;245
3872;mercedes-benz;a 180;08-2015;b;110000;p;Manual;14990;122
3873;mercedes-benz;a 180;10-2015;d;75000;p;Manual;16900;80
3874;mercedes-benz;b 200;10-2015;d;114500;p;Automatic;17400;136
3875;mercedes-benz;cla 220;06-2015;d;130000;p;Manual;19000;170
3876;mercedes-benz;gla 200;06-2015;d;98500;d;Automatic;20900;136
3877;mercedes-benz;gla 180;12-2015;d;90000;p;Automatic;20000;109
3878;mercedes-benz;a 180;09-2015;d;119364;d;Automatic;19300;109
3879;mercedes-benz;a 200;12-2015;d;94000;p;Manual;22500;136
3880;mercedes-benz;a 160;04-2015;d;210000;p;Manual;13300;90
3881;mercedes-benz;a 160;03-2015;d;220000;p;Manual;11900;90
3882;mercedes-benz;a 180;05-2015;d;135000;p;Manual;15500;109
3883;mercedes-benz;a 180;03-2015;d;117000;p;Manual;14900;109
3884;mercedes-benz;a 200;12-2015;d;109000;p;Manual;21000;136
3885;mercedes-benz;cla 200;05-2015;d;178655;d;Automatic;17400;136
3886;mercedes-benz;s 350;01-2015;d;100000;p;Manual;40000;258
3887;mercedes-benz;a 200;09-2015;d;168000;d;Automatic;17900;136
3888;mercedes-benz;a 45 amg;03-2015;b;132728;d;Automatic;26000;360
3889;mercedes-benz;c 220;01-2015;d;159000;p;Manual;27000;170
3890;mercedes-benz;c 220;01-2015;d;159000;p;Manual;27000;170
3891;mercedes-benz;c 220;01-2015;d;159000;p;Manual;27000;170
3892;mercedes-benz;cla 200;08-2015;d;99819;p;Automatic;16500;136
3893;mercedes-benz;a 180;01-2015;d;150000;d;Manual;13000;109
3894;mercedes-benz;a 180;06-2015;d;179000;d;Automatic;12490;109
3895;mercedes-benz;s 350;09-2015;d;234370;d;Automatic;30500;258
3896;mercedes-benz;a 160;02-2015;d;166000;p;Manual;13500;90
3897;mercedes-benz;c 200;11-2015;d;102000;d;Automatic;20700;136
3898;mercedes-benz;a 160;11-2015;d;105000;p;Manual;16500;90
3899;mercedes-benz;c 220;02-2015;d;86000;d;Automatic;19999;170
3900;mercedes-benz;c 220;03-2015;d;93760;d;Automatic;25550;170
3901;mercedes-benz;a 180;01-2015;d;78000;p;Manual;20000;109
3902;mercedes-benz;cla 200;10-2015;d;145000;p;Manual;17990;136
3903;mercedes-benz;c 220;03-2015;d;269000;d;Automatic;17500;170
3904;mercedes-benz;a 180;03-2015;d;180000;p;Manual;14500;109
3905;mercedes-benz;cla 45 amg;10-2015;b;40000;d;Automatic;35500;381
3906;mercedes-benz;a 180;09-2015;b;79000;d;Manual;18900;122
3907;mercedes-benz;a 160;02-2015;d;158000;p;Manual;15000;90
3908;mercedes-benz;a 220;01-2015;d;190000;p;Automatic;15000;170
3909;mercedes-benz;c 180;03-2015;d;105000;p;Automatic;24000;116
3910;mercedes-benz;a 180;02-2015;d;99000;p;Automatic;17000;109
3911;mercedes-benz;c 220;04-2015;d;199000;d;Automatic;19500;170
3912;mercedes-benz;a 45 amg;07-2015;b;50000;p;Automatic;27500;360
3913;mercedes-benz;c 220;11-2015;d;75500;p;Manual;29500;170
3914;mercedes-benz;a 180;06-2015;d;130000;d;Manual;17500;109
3915;mercedes-benz;cla 180;07-2015;b;82000;p;Manual;21900;122
3916;mercedes-benz;c 200;04-2015;d;190000;p;Manual;18200;136
3917;mercedes-benz;a 180;12-2015;d;156000;p;Manual;13900;109
3918;mercedes-benz;cls 250;11-2015;d;143000;d;Manual;27900;204
3919;mercedes-benz;a 180;01-2015;d;143000;p;Manual;12500;109
3920;mercedes-benz;gla 180;06-2015;d;123000;p;Manual;17500;109
3921;mercedes-benz;a 200;12-2015;d;160000;p;Manual;16000;136
3922;mercedes-benz;cla 220;09-2015;d;130000;d;Automatic;19800;177
3923;mercedes-benz;cla 200;10-2015;d;114000;p;Automatic;20000;136
3924;mercedes-benz;a 180;12-2015;d;148000;p;Manual;12000;109
3925;mercedes-benz;cla 45 amg;05-2015;b;65000;p;Automatic;35000;364
3926;mercedes-benz;a 180;10-2015;d;90000;d;Automatic;17500;109
3927;mercedes-benz;cla 180;09-2015;d;115000;d;Manual;19500;109
3928;mercedes-benz;a 180;07-2015;d;100000;p;Manual;18000;109
3929;mercedes-benz;c 180;06-2015;d;162000;p;Manual;15000;116
3930;mercedes-benz;e 350;01-2015;d;215000;p;Automatic;20000;258
3931;mercedes-benz;a 180;09-2015;d;86000;d;Automatic;18900;109
3932;mercedes-benz;a 160;06-2015;d;96000;d;Automatic;15200;90
3933;mercedes-benz;a 180;03-2015;d;100000;p;Manual;16500;109
3934;mercedes-benz;a 180;08-2015;d;135000;p;Manual;16500;109
3935;mercedes-benz;a 45 amg;10-2015;b;119000;d;Automatic;29900;381
3936;mercedes-benz;a 250;11-2015;b;102093;d;Automatic;27990;218
3937;mercedes-benz;cla 220;03-2015;d;96000;p;Automatic;26000;177
3938;mercedes-benz;a 180;06-2015;b;110644;p;Manual;14999;122
3939;mercedes-benz;a 180;12-2015;d;128000;p;Manual;15000;109
3940;mercedes-benz;g 500;02-2015;b;59000;d;Automatic;260000;286
3941;mercedes-benz;a 180;04-2015;d;50000;p;Manual;15500;109
3942;mercedes-benz;c 180;04-2015;d;107000;p;Automatic;17300;116
3943;mercedes-benz;e 200;06-2015;d;220000;p;Automatic;20000;136
3944;mercedes-benz;a 180;04-2015;d;125000;p;Manual;15600;109
3945;mercedes-benz;a 180;11-2015;d;170000;p;Manual;15000;109
3946;mercedes-benz;a 220;12-2015;d;98400;p;Manual;16990;177
3947;mercedes-benz;a 180;03-2015;d;100300;p;Manual;16500;109
3948;mercedes-benz;a 45 amg;10-2015;b;107000;p;Manual;32000;381
3949;mercedes-benz;cla 180;02-2015;d;65000;p;Manual;21500;109
3950;mercedes-benz;a 180;02-2015;d;106000;p;Manual;17700;109
3951;mercedes-benz;a 200;05-2015;d;284000;d;Manual;10900;136
3952;mercedes-benz;a 180;11-2015;d;112258;d;Automatic;16950;109
3953;mercedes-benz;a 250;05-2015;b;130000;p;Manual;21000;211
3954;mercedes-benz;a 180;07-2015;d;120000;p;Manual;21000;109
3955;mercedes-benz;a 200;01-2015;d;238000;p;Manual;15000;136
3956;mercedes-benz;a 200;06-2015;d;137000;p;Manual;16500;136
3957;mercedes-benz;e 350;10-2015;d;138000;p;Automatic;27700;258
3958;mercedes-benz;gl 350;07-2015;d;98887;d;Automatic;40950;258
3959;mercedes-benz;b 180;03-2015;d;140300;d;Manual;13900;109
3960;mercedes-benz;b 180;03-2015;d;140300;d;Manual;13900;109
3961;mercedes-benz;v 200;12-2015;d;445000;p;Manual;25000;163
3962;mercedes-benz;a 180;06-2015;d;81000;d;Manual;15990;109
3963;mercedes-benz;c 180;09-2015;d;185000;p;Manual;18999;116
3964;mercedes-benz;glc 220;10-2015;d;215000;p;Manual;20900;170
3965;mercedes-benz;c 200;08-2015;d;182000;p;Manual;15500;136
3966;mercedes-benz;c 220;11-2015;d;281976;p;Manual;13900;170
3967;mercedes-benz;gla 200;11-2015;d;114000;p;Automatic;25000;136
3968;mercedes-benz;cla 200;12-2015;d;124000;p;Automatic;22300;136
3969;mercedes-benz;ce 300;10-2015;d;77277;p;Manual;22500;116
3970;mercedes-benz;glc 220;11-2015;d;85000;p;Manual;29999;194
3971;mercedes-benz;gla 45 amg;10-2015;b;85000;p;Automatic;28900;360
3972;mercedes-benz;b 180;09-2015;d;115000;p;Manual;14500;110
3973;mercedes-benz;a 180;06-2015;b;90100;p;Manual;16800; 12
3974;mercedes-benz;b 200;07-2015;c;55000;p;Manual;14500;156
3975;mercedes-benz;vario;06-2015;d;230000;p;Manual;7000;110
3976;mercedes-benz;gla 200;08-2015;d;134000;p;Automatic;17900;136
3977;mercedes-benz;s 350;07-2015;d;135000;p;Automatic;37500;258
3978;mercedes-benz;a 180;09-2015;d;129000;p;Manual;17200;109
3979;mercedes-benz;a 45 amg;10-2015;b;109000;d;Automatic;27750;381
3980;mercedes-benz;a 45 amg;02-2015;b;52000;d;Automatic;32500;360
3981;mercedes-benz;a 180;08-2015;d;82000;p;Automatic;21000;109
3982;mercedes-benz;cls 220;07-2015;d;142000;p;Automatic;21900;170
3983;mercedes-benz;cla 200;06-2015;d;120000;p;Automatic;16900;136
3984;mercedes-benz;a 180;08-2015;d;94000;p;Manual;16750;109
3985;mercedes-benz;a 200;04-2015;d;195000;p;Automatic;18500;136
3986;mercedes-benz;a 180;09-2015;d;181000;p;Manual;17500;109
3987;mercedes-benz;e 250;01-2015;d;125185;p;Manual;21500;204
3988;mercedes-benz;a 180;12-2015;b;90000;p;Manual;16000;122
3989;mercedes-benz;a 180;08-2015;d;124885;d;Manual;16900;109
3990;mercedes-benz;cla 200;10-2015;d;108000;d;Manual;18200;136
3991;mercedes-benz;a 180;07-2015;b;63763;d;Manual;17500;122
3992;mercedes-benz;b 180;01-2015;d;144000;p;Automatic;15000;122
3993;mercedes-benz;cla 200;04-2015;d;208000;p;Manual;14000;136
3994;mercedes-benz;a 200;12-2015;d;114000;p;Manual;18800;136
3995;mercedes-benz;a 180;12-2015;d;180000;p;Manual;16500;150
3996;mercedes-benz;c 220;12-2015;d;130000;p;Manual;19900;170
3997;mercedes-benz;e 200;10-2015;d;90000;p;Manual;25000;76
3998;mercedes-benz;a 220;03-2015;d;120000;p;Manual;17000;177
3999;mercedes-benz;a 200;12-2015;d;173734;p;Automatic;17000;136
4000;mercedes-benz;cla 220;10-2015;d;186000;p;Manual;16000;136
4001;mercedes-benz;gla 200;09-2015;d;223000;p;Manual;19500;136
4002;mercedes-benz;gla 180;11-2015;d;98000;p;Manual;19500;109
4003;mercedes-benz;c 200;12-2015;d;91500;p;Automatic;19900;136
4004;mercedes-benz;e 220;10-2015;d;135000;p;Automatic;22950;163
4005;mercedes-benz;e 220;12-2015;d;343711;p;Manual;13800;170
4006;mercedes-benz;b 180;10-2015;d;100000;p;Manual;17300;109
4007;mercedes-benz;b 200;12-2015;c;88000;p;Manual;15500;156
4008;mercedes-benz;glk 200;01-2015;d;210000;p;Manual;12900;150
4009;mercedes-benz;gla 180;06-2015;d;185000;p;Manual;15000;116
4010;mercedes-benz;a 180;03-2015;d;119435;d;Manual;15880;109
4011;mercedes-benz;gla 220;12-2015;d;170000;p;Automatic;20500;170
4012;mercedes-benz;vito;07-2015;d;267000;p;Manual;25000;190
4013;mercedes-benz;cla 220;01-2015;d;141000;p;Manual;26999;177
4014;mercedes-benz;b 200;06-2015;d;135000;p;Automatic;17500;136
4015;mercedes-benz;gla 200;10-2015;d;130000;p;Automatic;21500;136
4016;mercedes-benz;actros;05-2015;d;790000;d;Automatic;49500;476
4017;mercedes-benz;vito;12-2015;d;231000;p;Manual;21000;136
4018;mercedes-benz;c 220;06-2015;d;125000;p;Manual;21400;170
4019;mercedes-benz;a 200;07-2015;d;84000;p;Automatic;22000;169
4020;mercedes-benz;cla 180;06-2015;d;240000;p;Automatic;16500;122
4021;mercedes-benz;cla 220;03-2015;d;80000;p;Manual;25500;177
4022;mercedes-benz;cla 220;04-2015;d;229000;p;Manual;17000;177
4023;mercedes-benz;a 180;11-2015;d;120000;d;Manual;15340;109
4024;mercedes-benz;a 250;04-2015;b;120000;p;Manual;23000;211
4025;mercedes-benz;a 180;07-2015;d;100000;d;Automatic;17450;109
4026;mercedes-benz;cla 220;04-2015;d;162000;d;Automatic;16300;177
4027;mercedes-benz;a 180;06-2015;d;72022;d;Manual;17400;109
4028;mercedes-benz;a 180;01-2015;b;164800;d;Automatic;14400;122
4029;mercedes-benz;a 180;12-2015;b;70000;d;Manual;18800;122
4030;mercedes-benz;unknown;07-2015;d;148000;d;Automatic;23900;(-
4031;mercedes-benz;cla 220;05-2015;d;117946;p;Manual;24000;177
4032;mercedes-benz;cla 200;01-2015;d;155000;d;Manual;17500;136
4033;mercedes-benz;c 180;12-2015;b;57000;d;Automatic;24900;156
4034;mercedes-benz;a 220;05-2015;d;136000;d;Automatic;18500;170
4035;mercedes-benz;a 180;08-2015;b;117000;d;Automatic;18400;122
4036;mercedes-benz;s 350;07-2015;d;120927;d;Automatic;40000;258
4037;mercedes-benz;cla 180;06-2015;d;190000;p;Automatic;17000;109
4038;mercedes-benz;b 180;04-2015;d;84000;d;Automatic;16900;109
4039;mercedes-benz;c 180;08-2015;d;176000;p;Manual;13900;s 9
4040;mercedes-benz;c 250;04-2015;d;185000;p;Manual;17500;204
4041;mercedes-benz;cla 200;06-2015;d;145000;p;Manual;18500;136
4042;mercedes-benz;cla 200;11-2015;d;256835;d;Manual;16450;136
4043;mercedes-benz;c 220;09-2015;d;180000;p;Automatic;15000;170
4044;mercedes-benz;c 220;02-2015;d;1000;p;Manual;34000;170
4045;mercedes-benz;c 220;01-2015;d;189000;p;Automatic;20500;170
4046;mercedes-benz;cla 200;09-2015;d;99000;p;Automatic;20500;136
4047;mercedes-benz;e 200;02-2015;d;119000;p;Manual;20500;136
4048;mercedes-benz;c 180;04-2015;d;165000;p;Automatic;13200;116
4049;mercedes-benz;cla 180;10-2015;d;156000;p;Manual;17999;109
4050;mercedes-benz;c 220;12-2015;d;78000;p;Manual;26000;170
4051;mercedes-benz;c 220;11-2015;d;199800;p;Automatic;18999;170
4052;mercedes-benz;c 200;12-2015;d;93000;p;Manual;18500;136
4053;mercedes-benz;cla 200;10-2015;d;125000;p;Automatic;21000;136
4054;mercedes-benz;c 200;10-2015;d;108000;p;Automatic;22500;136
4055;mercedes-benz;e 200;12-2015;d;350000;d;Manual;11500;136
4056;mercedes-benz;cla 220;10-2015;d;115000;p;Automatic;21000;177
4057;mercedes-benz;cla 250;05-2015;b;82500;p;Automatic;28000;211
4058;mercedes-benz;cla 200;07-2015;d;205000;p;Automatic;16000;136
4059;mercedes-benz;v;12-2015;d;290000;p;Manual;29900;190
4060;mercedes-benz;b 200;05-2015;b;116000;d;Manual;16700;156
4061;mercedes-benz;v;04-2015;d;390000;p;Automatic;27700;136
4062;mercedes-benz;b 200;05-2015;d;185433;d;Automatic;14300;136
4063;mercedes-benz;b 180;07-2015;d;150000;d;Manual;13500;109
4064;mercedes-benz;b 180;10-2015;d;101000;p;Automatic;18300;109
4065;mercedes-benz;b 180;03-2015;b;100000;p;Manual;14500;122
4066;mercedes-benz;b 180;02-2015;d;90000;p;Manual;15900;109
4067;mercedes-benz;b 200;03-2015;d;105000;p;Automatic;17000;136
4068;mercedes-benz;b 180;07-2015;d;180000;d;Manual;13500;109
4069;mercedes-benz;b 180;06-2015;d;134000;p;Automatic;19000;109
4070;mercedes-benz;citan;04-2015;d;99500;d;Manual;14600;90
4071;mercedes-benz;vito;05-2015;d;421917;d;Automatic;22400;190
4072;mercedes-benz;b 180;02-2015;d;197000;p;Manual;11000;109
4073;mercedes-benz;b 160;09-2015;d;77432;d;Manual;15990;90
4074;mercedes-benz;b 180;06-2015;b;63000;p;Manual;18000;122
4075;mercedes-benz;b 200;05-2015;c;68300;p;Manual;19850;156
4076;mercedes-benz;b 160;07-2015;d;111600;d;Manual;14500;90
4077;mercedes-benz;b 180;07-2015;d;119000;p;Automatic;16500;109
4078;mercedes-benz;b 200;01-2015;d;173000;p;Manual;11900;136
4079;mercedes-benz;a 45 amg;01-2016;b;98700;d;Automatic;30500;381
4080;mercedes-benz;a 180;03-2016;d;89920;d;Automatic;19000;109
4081;mercedes-benz;a 180;08-2016;d;81041;d;Manual;18500;109
4082;mercedes-benz;a 180;12-2016;d;83500;d;Manual;18000;109
4083;mercedes-benz;a 200;12-2016;d;40272;d;Manual;21800;136
4084;mercedes-benz;v;07-2015;d;150000;p;Automatic;29000;136
4085;mercedes-benz;b 180;07-2015;d;64500;d;Manual;16100;109
4086;mercedes-benz;v;10-2015;d;510000;p;Automatic;22400; 16
4087;mercedes-benz;b 200;03-2015;d;79990;d;Automatic;17990;136
4088;mercedes-benz;b 180;07-2015;d;121000;p;Manual;11900;109
4089;mercedes-benz;b 180;06-2015;d;70700;d;Automatic;17500;109
4090;mercedes-benz;b 200;09-2015;d;190000;d;Automatic;11400;136
4091;mercedes-benz;b 180;01-2015;d;163000;d;Automatic;13200;109
4092;mercedes-benz;b 160;10-2015;d;171804;d;Manual;15700;90
4093;mercedes-benz;b 180;06-2015;d;160000;d;Manual;13900;109
4094;mercedes-benz;b 180;06-2015;d;70700;d;Automatic;17500;109
4095;mercedes-benz;b 180;03-2015;d;198000;p;Manual;9000;109
4096;mercedes-benz;b 180;10-2015;d;119000;d;Automatic;15500;109
4097;mercedes-benz;b 180;10-2015;d;183000;p;Automatic;11700;109
4098;mercedes-benz;b 180;04-2015;d;169000;d;Automatic;13900;109
4099;mercedes-benz;b 180;06-2015;d;110000;p;Manual;16200;109
4100;mercedes-benz;b 180;10-2015;d;115000;d;Automatic;16900;109
4101;mercedes-benz;viano;04-2015;d;230000;p;Automatic;25500;163
4102;mercedes-benz;b 180;01-2015;d;159000;d;Manual;12800;109
4103;mercedes-benz;b 180;07-2015;d;64500;p;Manual;17500;109
4104;mercedes-benz;cla 200;12-2015;d;170000;p;Manual;17500;88
4105;mercedes-benz;c 220;01-2015;d;133000;p;Manual;16000;170
4106;mercedes-benz;cla 220;12-2015;d;137000;p;Manual;21900;177
4107;mercedes-benz;cla 220;12-2015;d;137000;p;Automatic;21900;177
4108;mercedes-benz;cla 200;09-2015;d;136000;p;Manual;17500;136
4109;mercedes-benz;cla 200;09-2015;d;220000;p;Manual;16000;136
4110;mercedes-benz;cla 200;10-2015;d;62000;p;Automatic;21300;136
4111;mercedes-benz;cl 180;10-2015;d;81000;p;Manual;16000;110
4112;mercedes-benz;a 180;11-2015;d;140000;p;Manual;23500;109
4113;mercedes-benz;b 200;12-2015;d;125000;p;Manual;14800;136
4114;mercedes-benz;c 300;07-2015;3;182000;p;Manual;18500;204
4115;mercedes-benz;a 180;08-2015;b;116000;p;Manual;16300;122
4116;mercedes-benz;cla 200;09-2015;d;200000;p;Manual;20000;150
4117;mercedes-benz;c 200;10-2015;d;91000;p;Manual;19500;136
4118;mercedes-benz;cla 200;06-2015;d;130000;p;Manual;16900;136
4119;mercedes-benz;a 200;11-2015;d;23800;p;Manual;15000;136
4120;mercedes-benz;cla 180;06-2015;d;171500;p;Manual;15000;110
4121;mercedes-benz;v 250;12-2015;d;320000;p;Manual;32000;190
4122;mercedes-benz;c 200;09-2015;d;118000;p;Automatic;27500;136
4123;mercedes-benz;cla 200;11-2015;d;150000;p;Manual;20000;136
4124;mercedes-benz;b 180;03-2015;d;153000;p;Manual;13800;109
4125;mercedes-benz;b 180;06-2015;d;150000;d;Automatic;13900;109
4126;mercedes-benz;b 180;07-2015;d;147000;d;Manual;15900;109
4127;mercedes-benz;b 200;05-2015;b;67880;d;Automatic;18900;156
4128;mercedes-benz;b 180;03-2015;d;115000;p;Manual;14900;109
4129;mercedes-benz;citan;09-2015;d;83000;d;Manual;11990;110
4130;mercedes-benz;b 200;04-2015;c;190000;p;Manual;13900;156
4131;mercedes-benz;b 200;01-2015;d;120000;d;Manual;13999;136
4132;mercedes-benz;b 180;08-2015;d;135000;d;Manual;14500;109
4133;mercedes-benz;b 180;02-2015;d;199000;d;Manual;10900;109
4134;mercedes-benz;b 200;10-2015;c;235000;d;Automatic;11800;156
4135;mercedes-benz;b 180;05-2015;d;116500;p;Manual;15500;109
4136;mercedes-benz;b 180;01-2015;d;69900;d;Automatic;17400;109
4137;mercedes-benz;v;07-2015;d;243000;p;Manual;23900;136
4138;mercedes-benz;b 180;06-2015;d;174000;d;Automatic;14500;109
4139;mercedes-benz;b 180;03-2015;d;117651;d;Manual;14400;109
4140;mercedes-benz;b 180;02-2015;d;157000;d;Manual;15990;109
4141;mercedes-benz;b 200;03-2015;d;193000;p;Automatic;13500;136
4142;mercedes-benz;b 200;03-2015;c;250000;p;Automatic;11000;156
4143;mercedes-benz;b 180;09-2015;d;100000;p;Manual;14000;109
4144;mercedes-benz;b 180;06-2015;d;105000;p;Manual;16000;109
4145;mercedes-benz;b 200;10-2015;d;167000;p;Automatic;17700;136
4146;mercedes-benz;b 200;02-2015;d;78000;p;Manual;18500;136
4147;mercedes-benz;b 160;05-2015;d;57000;p;Manual;12900;90
4148;mercedes-benz;b 200;02-2015;d;170000;d;Manual;15500;136
4149;mercedes-benz;b 180;10-2015;d;60000;p;Automatic;18500;109
4150;mercedes-benz;b 180;06-2015;d;190000;p;Automatic;10500;109
4151;mercedes-benz;b 180;01-2015;d;140000;p;Automatic;14500;109
4152;mercedes-benz;b 200;09-2015;c;159000;d;Manual;12100;156
4153;mercedes-benz;v;06-2015;d;135000;p;Automatic;42000;190
4154;mercedes-benz;b 180;08-2015;d;209000;d;Manual;10499;109
4155;mercedes-benz;b 200;06-2015;c;150000;d;Manual;11900;156
4156;mercedes-benz;b 180;10-2015;d;73527;d;Automatic;19700;109
4157;mercedes-benz;v;07-2015;d;150000;p;Automatic;36990;136
4158;mercedes-benz;b 180;03-2015;d;116000;p;Manual;15200;109
4159;mercedes-benz;b 180;03-2015;d;44000;d;Manual;17900;109
4160;mercedes-benz;b 200;09-2015;c;149000;p;Manual;12500;156
4161;mercedes-benz;b 180;06-2015;d;125000;p;Automatic;15000;109
4162;mercedes-benz;b 180;06-2015;d;191000;p;Manual;15000;109
4163;mercedes-benz;b 200;04-2015;c;122603;p;Manual;18500;156
4164;mercedes-benz;b 180;09-2015;d;144000;d;Manual;14900;109
4165;mercedes-benz;b 180;05-2015;d;97500;d;Manual;15400;109
4166;mercedes-benz;b 200;07-2015;d;99000;d;Manual;19900;136
4167;mercedes-benz;b 200;01-2015;d;175000;d;Automatic;13500;136
4168;mercedes-benz;marco polo;06-2015;d;150000;p;Automatic;66000;190
4169;mercedes-benz;b 200;04-2015;d;59800;d;Automatic;17900;136
4170;mercedes-benz;b 180;05-2015;d;150998;d;Manual;15500;109
4171;mercedes-benz;citan;09-2015;d;88300;d;Manual;12000;75
4172;mercedes-benz;b 180;01-2015;d;111000;p;Automatic;14500;109
4173;mercedes-benz;b 180;01-2015;b;80800;p;Manual;15500;122
4174;mercedes-benz;b 200;10-2015;d;129752;p;Manual;12500;136
4175;mercedes-benz;b 220;01-2015;b;129800;d;Automatic;18950;184
